# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1332303752
# chain_id=1
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,scale,boltzman_shift
-9.55646e+107,0,2.89206e-18,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.78234e-19,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,5.16332e-20,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,7.34345e-21,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.08616e-21,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.66789e-22,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.65469e-23,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,4.37284e-24,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,7.44359e-25,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.30759e-25,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.36734e-26,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,4.41183e-27,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,8.45351e-28,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.66356e-28,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.35871e-29,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,6.95042e-30,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.47282e-30,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.19307e-31,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,7.0766e-32,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.60197e-32,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.70149e-33,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,8.72325e-34,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.09542e-34,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,5.12713e-35,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.2771e-35,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.23648e-36,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,8.34024e-37,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.18431e-37,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,5.81116e-38,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.5697e-38,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,4.3031e-39,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.19665e-39,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.37435e-40,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,9.64454e-41,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.79304e-41,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,8.19252e-42,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.43306e-42,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,7.31369e-43,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.2245e-43,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,6.84391e-44,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.12925e-44,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,6.69692e-45,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.12879e-45,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,6.8373e-46,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.21831e-46,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,7.26846e-47,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.40459e-47,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,8.03011e-48,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.70639e-48,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,9.20358e-49,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.15743e-49,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.09254e-49,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,3.81225e-50,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.3412e-50,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,4.75658e-51,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.70025e-51,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,6.12456e-52,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.22287e-52,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,8.12758e-53,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,2.99333e-53,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.11028e-53,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,4.14695e-54,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,1.55952e-54,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-9.55646e+107,0,5.90418e-55,0,1,1,9.55646e+107,0.537416,0.0229481,0.114893,0.0631913,0.0947841,0.166767,0.400943,3.40334
-3.88077e+107,1,2.24999e-55,1,1,0,8.19803e+107,0.541893,0.022726,0.113781,0.0625797,0.0938669,0.165153,0.400943,3.92023
-5.84516e+105,1,6.06579e-55,1,1,0,3.39315e+107,0.555112,0.0220703,0.110498,0.060774,0.0911583,0.160388,0.400943,6.33975
-2.26522e+105,1,1.61606e-54,4,15,0,4.94807e+105,0.556536,0.0219996,0.110144,0.0605794,0.0908664,0.159874,0.400943,6.88915
-8.6748e+103,1,4.256e-54,2,3,0,1.88306e+105,0.560364,0.0218097,0.109194,0.0600564,0.090082,0.158494,0.400943,8.78184
-2.44867e+103,1,1.10822e-53,4,15,0,6.94131e+103,0.56136,0.0217603,0.108946,0.0599204,0.089878,0.158135,0.400943,9.51653
-1.34884e+102,1,2.85384e-53,2,3,0,1.98778e+103,0.563224,0.0216678,0.108483,0.0596657,0.0894959,0.157463,0.400943,11.2011
-3.43644e+101,1,7.26973e-53,3,7,0,1.06538e+102,0.563891,0.0216347,0.108318,0.0595746,0.0893593,0.157222,0.400943,11.996
-2.54394e+100,1,1.83226e-52,3,7,0,2.72663e+101,0.564971,0.0215812,0.108049,0.0594271,0.0891381,0.156833,0.400943,13.5098
-5.80949e+99,1,4.57013e-52,2,3,0,1.98759e+100,0.565468,0.0215565,0.107926,0.0593592,0.0890362,0.156654,0.400943,14.3688
-5.48356e+98,1,1.12834e-51,3,7,0,4.53462e+99,0.566161,0.0215221,0.107754,0.0592646,0.0888943,0.156404,0.400943,15.7419
-1.14135e+98,1,2.75807e-51,5,31,0,4.25557e+98,0.566552,0.0215028,0.107657,0.0592112,0.0888142,0.156263,0.400943,16.655
-1.31609e+97,1,6.67597e-51,2,3,0,8.82357e+97,0.567028,0.0214791,0.107539,0.0591461,0.0887166,0.156092,0.400943,17.9119
-2.55731e+96,1,1.60049e-50,1,1,0,1.01787e+97,0.567344,0.0214635,0.10746,0.059103,0.0886519,0.155978,0.400943,18.8652
-3.46216e+95,1,3.80102e-50,1,1,0,1.96903e+96,0.56769,0.0214463,0.107374,0.0590557,0.088581,0.155853,0.400943,20.0289
-6.45822e+94,1,8.94414e-50,1,1,0,2.67437e+95,0.567949,0.0214334,0.10731,0.0590203,0.0885278,0.155759,0.400943,21.0061
-9.89182e+93,0.975,2.08567e-49,5,40,1,4.97072e+94,0.568213,0.0214204,0.107244,0.0589843,0.0884739,0.155665,0.400943,22.0981
-2.11602e+93,1,4.60549e-49,2,3,0,7.70391e+93,0.568409,0.0214106,0.107196,0.0589575,0.0884336,0.155594,0.400943,22.9956
-2.11602e+93,0,4.22169e-48,0,1,1,2.11602e+93,0.568409,0.0214106,0.107196,0.0589575,0.0884336,0.155594,0.400943,22.9956
-2.11602e+93,0,9.85793e-48,0,1,1,2.11602e+93,0.568409,0.0214106,0.107196,0.0589575,0.0884336,0.155594,0.400943,22.9956
-1.00576e+93,1,9.71985e-49,2,3,0,1.86452e+93,0.56841,0.0214106,0.107195,0.0589574,0.0884335,0.155594,0.400943,23.4287
-2.61607e+92,1,1.01233e-48,3,7,0,9.46263e+92,0.56841,0.0214105,0.107195,0.0589573,0.0884333,0.155593,0.400943,24.2128
-2.1399e+92,1,1.36923e-48,1,1,0,2.57503e+92,0.568411,0.0214105,0.107195,0.0589573,0.0884333,0.155593,0.400943,24.3298
-1.4247e+92,1,2.14127e-48,1,1,0,2.03034e+92,0.568411,0.0214105,0.107195,0.0589572,0.0884333,0.155593,0.400943,24.5666
-6.37718e+91,1,3.64491e-48,3,7,0,1.23906e+92,0.568411,0.0214105,0.107195,0.0589572,0.0884332,0.155593,0.400943,25.0347
-1.91758e+91,1,6.52234e-48,1,1,0,5.15572e+91,0.568412,0.0214105,0.107195,0.0589571,0.088433,0.155593,0.400943,25.7343
-5.24984e+90,1,1.201e-47,2,3,0,1.53068e+91,0.568413,0.0214104,0.107195,0.058957,0.0884329,0.155592,0.400943,26.4886
-1.41292e+90,1,2.24489e-47,1,1,0,4.18191e+90,0.568413,0.0214104,0.107194,0.0589569,0.0884327,0.155592,0.400943,27.2528
-3.76674e+89,1,4.22169e-47,1,1,0,1.12426e+90,0.568414,0.0214104,0.107194,0.0589568,0.0884326,0.155592,0.400943,28.0226
-1.00853e+89,1,7.94049e-47,1,1,0,2.99885e+89,0.568414,0.0214103,0.107194,0.0589567,0.0884325,0.155592,0.400943,28.7898
-2.72984e+88,1,1.48784e-46,2,3,0,8.04017e+88,0.568415,0.0214103,0.107194,0.0589567,0.0884324,0.155592,0.400943,29.5507
-7.50684e+87,1,2.76989e-46,1,1,0,2.18059e+88,0.568416,0.0214103,0.107194,0.0589566,0.0884323,0.155591,0.400943,30.3024
-2.10358e+87,1,5.11455e-46,2,3,0,6.01104e+87,0.568416,0.0214103,0.107194,0.0589565,0.0884322,0.155591,0.400943,31.0432
-6.01834e+86,1,9.35619e-46,5,31,0,1.68907e+87,0.568416,0.0214102,0.107194,0.0589565,0.0884321,0.155591,0.400943,31.7718
-1.75992e+86,1,1.69448e-45,1,1,0,4.84695e+86,0.568417,0.0214102,0.107194,0.0589564,0.088432,0.155591,0.400943,32.4877
-5.26319e+85,1,3.03703e-45,4,15,0,1.42189e+86,0.568417,0.0214102,0.107193,0.0589563,0.0884319,0.155591,0.400943,33.1905
-1.60996e+85,1,5.38598e-45,2,3,0,4.26635e+85,0.568418,0.0214102,0.107193,0.0589563,0.0884318,0.155591,0.400943,33.8802
-5.0367e+84,1,9.45093e-45,2,3,0,1.30947e+85,0.568418,0.0214102,0.107193,0.0589562,0.0884318,0.15559,0.400943,34.5568
-1.61105e+84,1,1.64104e-44,2,3,0,4.11077e+84,0.568418,0.0214101,0.107193,0.0589562,0.0884317,0.15559,0.400943,35.2205
-5.26645e+83,1,2.82013e-44,1,1,0,1.31946e+84,0.568419,0.0214101,0.107193,0.0589562,0.0884316,0.15559,0.400943,35.8715
-1.75853e+83,1,4.79755e-44,2,3,0,4.32831e+83,0.568419,0.0214101,0.107193,0.0589561,0.0884316,0.15559,0.400943,36.5102
-5.99448e+82,1,8.08127e-44,1,1,0,1.4503e+83,0.568419,0.0214101,0.107193,0.0589561,0.0884315,0.15559,0.400943,37.1368
-2.08479e+82,1,1.34824e-43,1,1,0,4.96086e+82,0.56842,0.0214101,0.107193,0.058956,0.0884315,0.15559,0.400943,37.7518
-7.39279e+81,1,2.22849e-43,1,1,0,1.73121e+82,0.56842,0.0214101,0.107193,0.058956,0.0884314,0.15559,0.400943,38.3554
-2.67127e+81,1,3.65034e-43,3,7,0,6.15967e+81,0.56842,0.0214101,0.107193,0.058956,0.0884314,0.15559,0.400943,38.9481
-9.82917e+80,1,5.92738e-43,2,3,0,2.23309e+81,0.56842,0.02141,0.107193,0.0589559,0.0884313,0.15559,0.400943,39.5303
-3.68077e+80,1,9.54389e-43,2,3,0,8.24365e+80,0.56842,0.02141,0.107193,0.0589559,0.0884313,0.15559,0.400943,40.1022
-1.40191e+80,1,1.52421e-42,1,1,0,3.0969e+80,0.568421,0.02141,0.107193,0.0589559,0.0884312,0.15559,0.400943,40.6642
-5.42759e+79,1,2.41515e-42,3,7,0,1.18323e+80,0.568421,0.02141,0.107193,0.0589559,0.0884312,0.155589,0.400943,41.2167
-2.13478e+79,1,3.79786e-42,1,1,0,4.59498e+79,0.568421,0.02141,0.107193,0.0589558,0.0884312,0.155589,0.400943,41.76
-8.52548e+78,1,5.92848e-42,3,7,0,1.81271e+79,0.568421,0.02141,0.107193,0.0589558,0.0884311,0.155589,0.400943,42.2945
-3.45523e+78,1,9.18897e-42,1,1,0,7.26044e+78,0.568421,0.02141,0.107192,0.0589558,0.0884311,0.155589,0.400943,42.8203
-1.42039e+78,1,1.41454e-41,1,1,0,2.95093e+78,0.568422,0.02141,0.107192,0.0589558,0.088431,0.155589,0.400943,43.3379
-5.91965e+77,1,2.16316e-41,5,31,0,1.21645e+78,0.568422,0.02141,0.107192,0.0589557,0.088431,0.155589,0.400943,43.8475
-2.50002e+77,1,3.2869e-41,1,1,0,5.08349e+77,0.568422,0.02141,0.107192,0.0589557,0.088431,0.155589,0.400943,44.3494
-1.06944e+77,1,4.96363e-41,1,1,0,2.15257e+77,0.568422,0.02141,0.107192,0.0589557,0.0884309,0.155589,0.400943,44.8439
-4.63175e+76,1,7.45108e-41,2,3,0,9.23177e+76,0.568422,0.0214099,0.107192,0.0589557,0.0884309,0.155589,0.400943,45.3311
-2.03019e+76,1,1.11206e-40,1,1,0,4.00833e+76,0.568422,0.0214099,0.107192,0.0589557,0.0884309,0.155589,0.400943,45.8113
-9.00242e+75,1,1.65049e-40,1,1,0,1.76122e+76,0.568422,0.0214099,0.107192,0.0589556,0.0884309,0.155589,0.400943,46.2848
-4.03693e+75,1,2.4364e-40,1,1,0,7.82832e+75,0.568423,0.0214099,0.107192,0.0589556,0.0884308,0.155589,0.400943,46.7518
-1.83002e+75,1,3.57775e-40,3,7,0,3.51856e+75,0.568423,0.0214099,0.107192,0.0589556,0.0884308,0.155589,0.400943,47.2124
-8.38353e+74,1,5.22719e-40,1,1,0,1.59863e+75,0.568423,0.0214099,0.107192,0.0589556,0.0884308,0.155589,0.400943,47.667
-3.8799e+74,1,7.59966e-40,2,3,0,7.33956e+74,0.568423,0.0214099,0.107192,0.0589556,0.0884308,0.155589,0.400943,48.1156
-1.81343e+74,1,1.09964e-39,2,3,0,3.404e+74,0.568423,0.0214099,0.107192,0.0589556,0.0884307,0.155589,0.400943,48.5584
-8.55735e+73,1,1.58381e-39,3,7,0,1.59431e+74,0.568423,0.0214099,0.107192,0.0589555,0.0884307,0.155589,0.400943,48.9957
-4.07577e+73,1,2.27096e-39,1,1,0,7.53857e+73,0.568423,0.0214099,0.107192,0.0589555,0.0884307,0.155589,0.400943,49.4276
-1.95882e+73,1,3.24212e-39,1,1,0,3.59762e+73,0.568423,0.0214099,0.107192,0.0589555,0.0884307,0.155589,0.400943,49.8542
-9.49679e+72,1,4.60909e-39,3,7,0,1.73233e+73,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155589,0.400943,50.2757
-9.49679e+72,0,5.2205e-38,0,1,1,9.49679e+72,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155589,0.400943,50.2757
-9.49679e+72,0,1.21902e-37,0,1,1,9.49679e+72,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155589,0.400943,50.2757
-7.14235e+72,1,1.20195e-38,1,1,0,9.22132e+72,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155589,0.400943,50.4416
-3.07737e+72,1,1.25183e-38,2,3,0,6.8869e+72,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,50.9319
-2.55017e+72,1,1.69318e-38,1,1,0,3.03405e+72,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,51.0413
-6.97126e+71,1,2.64787e-38,5,31,0,2.40398e+72,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,51.7964
-5.10183e+71,1,4.50726e-38,1,1,0,6.73571e+71,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,51.9782
-2.43782e+71,1,8.06545e-38,1,1,0,4.49747e+71,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,52.4082
-7.20048e+70,1,1.48515e-37,1,1,0,1.9665e+71,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,53.1183
-1.97565e+70,1,2.77601e-37,1,1,0,5.75282e+70,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,53.8713
-5.43513e+69,1,5.2205e-37,1,1,0,1.57897e+70,0.568424,0.0214099,0.107192,0.0589555,0.0884306,0.155588,0.400943,54.6227
-1.49429e+69,1,9.81912e-37,1,1,0,4.34354e+69,0.568424,0.0214099,0.107192,0.0589554,0.0884306,0.155588,0.400943,55.3745
-4.15166e+68,1,1.83985e-36,1,1,0,1.19574e+69,0.568424,0.0214099,0.107192,0.0589554,0.0884306,0.155588,0.400943,56.1202
-1.17e+68,1,3.42522e-36,4,15,0,3.32818e+68,0.568424,0.0214099,0.107192,0.0589554,0.0884306,0.155588,0.400943,56.8577
-3.35583e+67,1,6.3246e-36,2,3,0,9.40085e+67,0.568424,0.0214099,0.107192,0.0589554,0.0884306,0.155588,0.400943,57.5848
-9.81504e+66,1,1.15698e-35,1,1,0,2.70346e+67,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,58.3006
-2.93077e+66,1,2.09537e-35,1,1,0,7.92977e+66,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,59.0044
-8.94009e+65,1,3.75556e-35,1,1,0,2.37509e+66,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,59.6957
-2.7866e+65,1,6.66024e-35,1,1,0,7.26818e+65,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,60.3744
-8.87484e+64,1,1.16869e-34,4,15,0,2.27292e+65,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,61.0406
-2.88735e+64,1,2.02929e-34,1,1,0,7.26312e+64,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,61.6944
-9.59248e+63,1,3.48734e-34,3,7,0,2.37099e+64,0.568424,0.0214099,0.107192,0.0589554,0.0884305,0.155588,0.400943,62.336
-3.25278e+63,1,5.93259e-34,2,3,0,7.90375e+63,0.568424,0.0214098,0.107192,0.0589554,0.0884305,0.155588,0.400943,62.9657
-1.12524e+63,1,9.99321e-34,1,1,0,2.68922e+63,0.568424,0.0214098,0.107192,0.0589554,0.0884305,0.155588,0.400943,63.5838
-3.96875e+62,1,1.66722e-33,1,1,0,9.33417e+62,0.568424,0.0214098,0.107192,0.0589554,0.0884305,0.155588,0.400943,64.1906
-1.42638e+62,1,2.75573e-33,1,1,0,3.30319e+62,0.568424,0.0214098,0.107192,0.0589554,0.0884305,0.155588,0.400943,64.7864
